dataset,method,metric_name,metric_value,ci_lower,ci_upper,feature_dim,best_c,best_lr,best_batch_size,n_train,n_val,n_test,seed,model,name,normalization,image_size,interpolation,partition,bands,num_classes,config_hash,c_range_start,c_range_stop,c_range_num,merge_val,bootstrap,res,pool,fw_iou,precision,recall,f1,ece,rms_ce,mce,ece_ts,rms_ce_ts,mce_ts,temperature,calibration_n_bins
m-forestnet,intrinsic_dim,id_TwoNN_train,,0.0,0.0,2048,,,,6464,989,993,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,model_native,224,bilinear,default,rgb,12,,-6,4,40,True,200,,,,,,,,,,,,,,
m-forestnet,intrinsic_dim,id_MLE_train,1.1702861785888672,0.0,0.0,2048,,,,6464,989,993,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,model_native,224,bilinear,default,rgb,12,,-6,4,40,True,200,,,,,,,,,,,,,,
m-forestnet,intrinsic_dim,id_lPCA_train,12.0,0.0,0.0,2048,,,,6464,989,993,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,model_native,224,bilinear,default,rgb,12,,-6,4,40,True,200,,,,,,,,,,,,,,
treesatai,intrinsic_dim,id_TwoNN_train,15.883613586425781,0.0,0.0,2048,,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,model_native,224,bilinear,default,rgb,15,,-6,4,40,True,200,,,,,,,,,,,,,,
treesatai,intrinsic_dim,id_MLE_train,13.113336563110352,0.0,0.0,2048,,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,model_native,224,bilinear,default,rgb,15,,-6,4,40,True,200,,,,,,,,,,,,,,
treesatai,intrinsic_dim,id_lPCA_train,18.0,0.0,0.0,2048,,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,model_native,224,bilinear,default,rgb,15,,-6,4,40,True,200,,,,,,,,,,,,,,
m-pv4ger,intrinsic_dim,id_TwoNN_train,15.804261207580566,0.0,0.0,2048,,,,11814,999,999,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,model_native,224,bilinear,default,rgb,2,,-6,4,40,True,200,,,,,,,,,,,,,,
m-pv4ger,intrinsic_dim,id_MLE_train,11.626321792602539,0.0,0.0,2048,,,,11814,999,999,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,model_native,224,bilinear,default,rgb,2,,-6,4,40,True,200,,,,,,,,,,,,,,
m-pv4ger,intrinsic_dim,id_lPCA_train,20.0,0.0,0.0,2048,,,,11814,999,999,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,model_native,224,bilinear,default,rgb,2,,-6,4,40,True,200,,,,,,,,,,,,,,
benv2,intrinsic_dim,id_TwoNN_train,14.588118553161621,0.0,0.0,2048,,,,20000,4000,4000,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,19,,-6,4,40,True,200,,,,,,,,,,,,,,
benv2,intrinsic_dim,id_MLE_train,9.766326904296875,0.0,0.0,2048,,,,20000,4000,4000,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,19,,-6,4,40,True,200,,,,,,,,,,,,,,
benv2,intrinsic_dim,id_lPCA_train,8.0,0.0,0.0,2048,,,,20000,4000,4000,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,19,,-6,4,40,True,200,,,,,,,,,,,,,,
eurosat-spatial,intrinsic_dim,id_TwoNN_train,12.956855773925781,0.0,0.0,2048,,,,16200,5400,5400,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,10,,-6,4,40,True,200,,,,,,,,,,,,,,
eurosat-spatial,intrinsic_dim,id_MLE_train,8.585927963256836,0.0,0.0,2048,,,,16200,5400,5400,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,10,,-6,4,40,True,200,,,,,,,,,,,,,,
eurosat-spatial,intrinsic_dim,id_lPCA_train,5.0,0.0,0.0,2048,,,,16200,5400,5400,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,10,,-6,4,40,True,200,,,,,,,,,,,,,,
eurosat-spatial,intrinsic_dim,id_TwoNN_train,15.2371187210083,0.0,0.0,2048,,,,16200,5400,5400,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,all,10,,-6,4,40,True,200,,,,,,,,,,,,,,
eurosat-spatial,intrinsic_dim,id_MLE_train,10.215913772583008,0.0,0.0,2048,,,,16200,5400,5400,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,all,10,,-6,4,40,True,200,,,,,,,,,,,,,,
eurosat-spatial,intrinsic_dim,id_lPCA_train,6.0,0.0,0.0,2048,,,,16200,5400,5400,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,all,10,,-6,4,40,True,200,,,,,,,,,,,,,,
forestnet,intrinsic_dim,id_TwoNN_train,,0.0,0.0,2048,,,,6464,989,993,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,12,,-6,4,40,True,200,,,,,,,,,,,,,,
forestnet,intrinsic_dim,id_MLE_train,3.5931029319763184,0.0,0.0,2048,,,,6464,989,993,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,12,,-6,4,40,True,200,,,,,,,,,,,,,,
forestnet,intrinsic_dim,id_lPCA_train,1.0,0.0,0.0,2048,,,,6464,989,993,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,12,,-6,4,40,True,200,,,,,,,,,,,,,,
m-bigearthnet,intrinsic_dim,id_TwoNN_train,17.317350387573242,0.0,0.0,2048,,,,20000,1000,1000,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,all,43,,-6,4,40,True,200,,,,,,,,,,,,,,
m-bigearthnet,intrinsic_dim,id_MLE_train,12.766079902648926,0.0,0.0,2048,,,,20000,1000,1000,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,all,43,,-6,4,40,True,200,,,,,,,,,,,,,,
m-bigearthnet,intrinsic_dim,id_lPCA_train,3.0,0.0,0.0,2048,,,,20000,1000,1000,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,all,43,,-6,4,40,True,200,,,,,,,,,,,,,,
m-bigearthnet,intrinsic_dim,id_TwoNN_train,15.633135795593262,0.0,0.0,2048,,,,20000,1000,1000,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,43,,-6,4,40,True,200,,,,,,,,,,,,,,
m-bigearthnet,intrinsic_dim,id_MLE_train,11.344426155090332,0.0,0.0,2048,,,,20000,1000,1000,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,43,,-6,4,40,True,200,,,,,,,,,,,,,,
m-bigearthnet,intrinsic_dim,id_lPCA_train,6.0,0.0,0.0,2048,,,,20000,1000,1000,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,43,,-6,4,40,True,200,,,,,,,,,,,,,,
m-brick-kiln,intrinsic_dim,id_TwoNN_train,12.629353523254395,0.0,0.0,2048,,,,15063,999,999,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,all,2,,-6,4,40,True,200,,,,,,,,,,,,,,
m-brick-kiln,intrinsic_dim,id_MLE_train,9.999935150146484,0.0,0.0,2048,,,,15063,999,999,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,all,2,,-6,4,40,True,200,,,,,,,,,,,,,,
m-brick-kiln,intrinsic_dim,id_lPCA_train,5.0,0.0,0.0,2048,,,,15063,999,999,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,all,2,,-6,4,40,True,200,,,,,,,,,,,,,,
m-eurosat,intrinsic_dim,id_TwoNN_train,11.446541786193848,0.0,0.0,2048,,,,2000,1000,1000,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,all,10,,-6,4,40,True,200,,,,,,,,,,,,,,
m-eurosat,intrinsic_dim,id_MLE_train,7.374345302581787,0.0,0.0,2048,,,,2000,1000,1000,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,all,10,,-6,4,40,True,200,,,,,,,,,,,,,,
m-eurosat,intrinsic_dim,id_lPCA_train,5.0,0.0,0.0,2048,,,,2000,1000,1000,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,all,10,,-6,4,40,True,200,,,,,,,,,,,,,,
m-brick-kiln,intrinsic_dim,id_TwoNN_train,11.84447193145752,0.0,0.0,2048,,,,15063,999,999,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,2,,-6,4,40,True,200,,,,,,,,,,,,,,
m-brick-kiln,intrinsic_dim,id_MLE_train,9.631074905395508,0.0,0.0,2048,,,,15063,999,999,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,2,,-6,4,40,True,200,,,,,,,,,,,,,,
m-brick-kiln,intrinsic_dim,id_lPCA_train,2.0,0.0,0.0,2048,,,,15063,999,999,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,2,,-6,4,40,True,200,,,,,,,,,,,,,,
m-eurosat,intrinsic_dim,id_TwoNN_train,9.708287239074707,0.0,0.0,2048,,,,2000,1000,1000,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,10,,-6,4,40,True,200,,,,,,,,,,,,,,
m-eurosat,intrinsic_dim,id_MLE_train,6.451216697692871,0.0,0.0,2048,,,,2000,1000,1000,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,10,,-6,4,40,True,200,,,,,,,,,,,,,,
m-eurosat,intrinsic_dim,id_lPCA_train,4.0,0.0,0.0,2048,,,,2000,1000,1000,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,10,,-6,4,40,True,200,,,,,,,,,,,,,,
m-forestnet,intrinsic_dim,id_TwoNN_train,,0.0,0.0,2048,,,,6464,989,993,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,12,,-6,4,40,True,200,,,,,,,,,,,,,,
m-forestnet,intrinsic_dim,id_MLE_train,3.599992513656616,0.0,0.0,2048,,,,6464,989,993,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,12,,-6,4,40,True,200,,,,,,,,,,,,,,
m-forestnet,intrinsic_dim,id_lPCA_train,1.0,0.0,0.0,2048,,,,6464,989,993,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,12,,-6,4,40,True,200,,,,,,,,,,,,,,
m-pv4ger,intrinsic_dim,id_TwoNN_train,12.546757698059082,0.0,0.0,2048,,,,11814,999,999,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,2,,-6,4,40,True,200,,,,,,,,,,,,,,
m-pv4ger,intrinsic_dim,id_MLE_train,8.86014461517334,0.0,0.0,2048,,,,11814,999,999,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,2,,-6,4,40,True,200,,,,,,,,,,,,,,
m-pv4ger,intrinsic_dim,id_lPCA_train,2.0,0.0,0.0,2048,,,,11814,999,999,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,2,,-6,4,40,True,200,,,,,,,,,,,,,,
m-so2sat,intrinsic_dim,id_TwoNN_train,9.78382682800293,0.0,0.0,2048,,,,19992,986,986,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,17,,-6,4,40,True,200,,,,,,,,,,,,,,
m-so2sat,intrinsic_dim,id_MLE_train,7.526012897491455,0.0,0.0,2048,,,,19992,986,986,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,17,,-6,4,40,True,200,,,,,,,,,,,,,,
m-so2sat,intrinsic_dim,id_lPCA_train,3.0,0.0,0.0,2048,,,,19992,986,986,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,17,,-6,4,40,True,200,,,,,,,,,,,,,,
treesatai,intrinsic_dim,id_TwoNN_train,10.427961349487305,0.0,0.0,2048,,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,15,,-6,4,40,True,200,,,,,,,,,,,,,,
treesatai,intrinsic_dim,id_MLE_train,6.9942097663879395,0.0,0.0,2048,,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,15,,-6,4,40,True,200,,,,,,,,,,,,,,
treesatai,intrinsic_dim,id_lPCA_train,2.0,0.0,0.0,2048,,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,15,,-6,4,40,True,200,,,,,,,,,,,,,,
so2sat,intrinsic_dim,id_TwoNN_train,9.729996681213379,0.0,0.0,2048,,,,19992,986,986,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,17,,-6,4,40,True,200,,,,,,,,,,,,,,
so2sat,intrinsic_dim,id_MLE_train,7.433445453643799,0.0,0.0,2048,,,,19992,986,986,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,17,,-6,4,40,True,200,,,,,,,,,,,,,,
so2sat,intrinsic_dim,id_lPCA_train,3.0,0.0,0.0,2048,,,,19992,986,986,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,17,,-6,4,40,True,200,,,,,,,,,,,,,,
resisc45,intrinsic_dim,id_TwoNN_train,14.789173126220703,0.0,0.0,2048,,,,18900,6300,6300,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,model_native,224,bilinear,default,rgb,45,85d7e419326db574,-6,4,40,True,200,,,,,,,,,,,,,,
resisc45,intrinsic_dim,id_MLE_train,12.992119789123535,0.0,0.0,2048,,,,18900,6300,6300,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,model_native,224,bilinear,default,rgb,45,85d7e419326db574,-6,4,40,True,200,,,,,,,,,,,,,,
resisc45,intrinsic_dim,id_lPCA_train,23.0,0.0,0.0,2048,,,,18900,6300,6300,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,model_native,224,bilinear,default,rgb,45,85d7e419326db574,-6,4,40,True,200,,,,,,,,,,,,,,
resisc45,intrinsic_dim,spectrum_effective_rank_train,67.8491184940529,0.0,0.0,2048,,,,18900,6300,6300,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,model_native,224,bilinear,default,rgb,45,85d7e419326db574,-6,4,40,True,200,,,,,,,,,,,,,,
resisc45,intrinsic_dim,spectrum_participation_ratio_train,21.268337551699062,0.0,0.0,2048,,,,18900,6300,6300,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,model_native,224,bilinear,default,rgb,45,85d7e419326db574,-6,4,40,True,200,,,,,,,,,,,,,,
resisc45,intrinsic_dim,spectrum_pc1_variance_ratio_train,0.16006582747302536,0.0,0.0,2048,,,,18900,6300,6300,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,model_native,224,bilinear,default,rgb,45,85d7e419326db574,-6,4,40,True,200,,,,,,,,,,,,,,
resisc45,intrinsic_dim,spectrum_pc10_variance_ratio_train,0.5363262153784193,0.0,0.0,2048,,,,18900,6300,6300,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,model_native,224,bilinear,default,rgb,45,85d7e419326db574,-6,4,40,True,200,,,,,,,,,,,,,,
resisc45,intrinsic_dim,spectrum_spectral_anisotropy_train,0.15965550301160525,0.0,0.0,2048,,,,18900,6300,6300,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,model_native,224,bilinear,default,rgb,45,85d7e419326db574,-6,4,40,True,200,,,,,,,,,,,,,,
resisc45,intrinsic_dim,id_TwoNN_train,13.145355224609375,0.0,0.0,2048,,,,18900,6300,6300,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,45,079098630514ea41,-6,4,40,True,200,,,,,,,,,,,,,,
resisc45,intrinsic_dim,id_MLE_train,9.901679039001465,0.0,0.0,2048,,,,18900,6300,6300,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,45,079098630514ea41,-6,4,40,True,200,,,,,,,,,,,,,,
resisc45,intrinsic_dim,id_lPCA_train,1.0,0.0,0.0,2048,,,,18900,6300,6300,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,45,079098630514ea41,-6,4,40,True,200,,,,,,,,,,,,,,
resisc45,intrinsic_dim,spectrum_effective_rank_train,2.6422580563685214,0.0,0.0,2048,,,,18900,6300,6300,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,45,079098630514ea41,-6,4,40,True,200,,,,,,,,,,,,,,
resisc45,intrinsic_dim,spectrum_participation_ratio_train,1.3952571849454438,0.0,0.0,2048,,,,18900,6300,6300,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,45,079098630514ea41,-6,4,40,True,200,,,,,,,,,,,,,,
resisc45,intrinsic_dim,spectrum_pc1_variance_ratio_train,0.8452083582121789,0.0,0.0,2048,,,,18900,6300,6300,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,45,079098630514ea41,-6,4,40,True,200,,,,,,,,,,,,,,
resisc45,intrinsic_dim,spectrum_pc10_variance_ratio_train,0.9478879737758373,0.0,0.0,2048,,,,18900,6300,6300,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,45,079098630514ea41,-6,4,40,True,200,,,,,,,,,,,,,,
resisc45,intrinsic_dim,spectrum_spectral_anisotropy_train,0.8451327394326049,0.0,0.0,2048,,,,18900,6300,6300,0,torchgeo_bench.models.TorchGeoResNetBench,tgeo_resnet50_s2rgb_moco,bandspec_zscore,224,bilinear,default,rgb,45,079098630514ea41,-6,4,40,True,200,,,,,,,,,,,,,,
